user_id,first_name,last_name,gender,city,major,degree_type,gpa,skill_name,skill_level
U2354,Tuan,Le,Male,Ho Chi Minh,Information Systems,Bachelor,2.17,"Power BI, Data Visualization, Python, SQL, Excel","L4, L2, L2, L2, L4"
U2355,Tuan,Hoang,Male,Ho Chi Minh,Information Systems,Bachelor,3.68,"Python, Power BI","L1, L2"
U2356,Khanh,Bui,Male,Hanoi,Finance,Bachelor,2.24,"Power BI, Accounting, Data Analysis, Excel, SQL","L4, L3, L4, L3, L4"
U2357,Tuan,Le,Female,Ho Chi Minh,Computer Science,Master,2.97,"Machine Learning, Java","L4, L2"
U2358,Anh,Dang,Female,Ho Chi Minh,Finance,Master,2.77,"SQL, Data Analysis, Excel, Accounting, Power BI","L4, L1, L1, L3, L3"
U2359,Anh,Bui,Male,Ho Chi Minh,Information Systems,Bachelor,3.02,"SQL, Excel","L3, L3"
U2360,Linh,Phan,Male,Ho Chi Minh,Marketing,Bachelor,3.77,"Social Media, Power BI, Communication, Excel, Marketing Strategy","L2, L1, L2, L4, L4"
U2361,Trang,Le,Female,Ho Chi Minh,Information Systems,Master,3.98,"Data Visualization, Python, SQL, Excel","L2, L4, L4, L4"
U2362,Anh,Tran,Female,Ho Chi Minh,Marketing,Bachelor,2.04,"Marketing Strategy, Social Media, Excel, Communication, Power BI","L2, L4, L4, L3, L2"
U2363,Huy,Phan,Female,Ho Chi Minh,Business Administration,Bachelor,2.79,"Negotiation, Leadership, Excel","L2, L3, L3"
U2364,Nhi,Dang,Female,Ho Chi Minh,Marketing,Master,3.64,"Marketing Strategy, Excel, Power BI, Social Media, Communication","L4, L4, L2, L2, L4"
U2365,Phuc,Do,Female,Hanoi,Information Systems,Bachelor,2.65,"SQL, Excel, Python, Data Visualization, Power BI","L1, L3, L4, L3, L2"
U2366,Tuan,Nguyen,Male,Da Nang,Finance,Bachelor,3.3,"SQL, Accounting","L1, L4"
U2367,Linh,Le,Female,Da Nang,Information Systems,Master,3.98,"Data Visualization, Power BI, Excel","L3, L4, L4"
U2368,Minh,Hoang,Male,Ho Chi Minh,Information Systems,Master,3.29,Python,L2
U2369,Phuc,Le,Female,Ho Chi Minh,Business Administration,Master,2.22,"Negotiation, Leadership, Excel, Project Management, Communication","L3, L1, L1, L2, L3"
U2370,Huy,Nguyen,Male,Hanoi,Computer Science,Master,3.69,"R, Java","L2, L2"
U2371,Tuan,Dang,Male,Ho Chi Minh,Information Systems,Bachelor,3.93,SQL,L1
U2372,Huy,Dang,Female,Ho Chi Minh,Business Administration,Master,3.43,"Excel, Communication, Project Management, Leadership, Negotiation","L4, L1, L2, L2, L1"
U2373,Nhi,Phan,Male,Hanoi,Finance,Master,2.84,"Accounting, Excel, Data Analysis, SQL","L4, L4, L1, L1"
U2374,Nhi,Bui,Male,Ho Chi Minh,Business Administration,Bachelor,3.9,"Project Management, Excel, Leadership, Negotiation, Communication","L4, L2, L1, L3, L1"
U2375,Khanh,Hoang,Male,Ho Chi Minh,Business Administration,Master,3.94,"Negotiation, Leadership, Excel, Communication, Project Management","L1, L2, L3, L1, L2"
U2376,Linh,Phan,Male,Hanoi,Marketing,Master,3.87,"Communication, Excel","L2, L2"
U2377,Phuc,Hoang,Female,Hanoi,Computer Science,Bachelor,2.82,"Python, R, Java","L3, L3, L4"
U2378,Hoa,Hoang,Male,Hanoi,Computer Science,Master,3.58,"Machine Learning, Java","L4, L4"
U2379,Hoa,Nguyen,Female,Ho Chi Minh,Finance,Master,3.31,"Power BI, Data Analysis, Excel","L3, L2, L3"
U2380,Phuc,Phan,Male,Da Nang,Business Administration,Bachelor,2.36,"Excel, Communication, Project Management, Leadership","L4, L3, L4, L3"
U2381,Minh,Hoang,Female,Ho Chi Minh,Finance,Master,3.07,"Power BI, Excel, SQL, Accounting","L4, L3, L3, L2"
U2382,Linh,Vo,Female,Da Nang,Finance,Master,3.5,"Data Analysis, Excel, SQL","L1, L2, L1"
U2383,Huy,Nguyen,Female,Hanoi,Computer Science,Bachelor,3.79,"Machine Learning, R, Data Structures, Java","L3, L3, L2, L4"
U2384,Minh,Dang,Male,Hanoi,Computer Science,Bachelor,3.73,"Machine Learning, Java, R, Data Structures, Python","L4, L4, L1, L4, L2"
U2385,Trang,Nguyen,Female,Ho Chi Minh,Computer Science,Master,2.31,"Machine Learning, Data Structures, Python, Java, R","L1, L2, L3, L4, L3"
U2386,Phuc,Tran,Female,Ho Chi Minh,Information Systems,Master,2.98,"SQL, Python","L2, L4"
U2387,Huy,Tran,Male,Da Nang,Business Administration,Master,2.96,"Excel, Leadership, Negotiation, Project Management","L2, L2, L1, L3"
U2388,Hoa,Hoang,Female,Da Nang,Finance,Bachelor,3.8,"Data Analysis, Accounting, Power BI, SQL, Excel","L3, L4, L1, L4, L2"
U2389,Anh,Phan,Male,Hanoi,Business Administration,Master,2,"Excel, Negotiation, Leadership, Project Management, Communication","L2, L2, L1, L1, L2"
U2390,Khanh,Dang,Male,Hanoi,Finance,Master,3.48,"Power BI, Excel, SQL, Accounting","L2, L4, L4, L2"
U2391,Hoa,Nguyen,Female,Da Nang,Finance,Bachelor,3.24,"Excel, Accounting, SQL, Power BI","L3, L2, L4, L2"
U2392,Linh,Phan,Male,Da Nang,Finance,Master,3.84,"Power BI, Excel, SQL","L3, L1, L2"
U2393,Nhi,Nguyen,Male,Hanoi,Finance,Master,2.91,"Excel, SQL, Accounting","L4, L3, L4"
U2394,Anh,Nguyen,Male,Ho Chi Minh,Marketing,Master,3.32,"Social Media, Power BI, Marketing Strategy","L3, L4, L3"
U2395,Khanh,Vo,Female,Ho Chi Minh,Marketing,Bachelor,3.95,Excel,L1
U2396,Khanh,Tran,Male,Da Nang,Information Systems,Bachelor,3.49,"SQL, Python","L4, L2"
U2397,Trang,Nguyen,Male,Ho Chi Minh,Computer Science,Master,2.13,"Machine Learning, Java, R","L1, L4, L2"
U2398,Trang,Vo,Male,Ho Chi Minh,Finance,Master,2.34,"Excel, Data Analysis, SQL, Accounting, Power BI","L1, L1, L3, L2, L1"
U2399,Tuan,Tran,Female,Ho Chi Minh,Business Administration,Bachelor,3.64,"Leadership, Excel, Communication, Negotiation","L4, L3, L3, L4"
U2400,Hoa,Vo,Male,Hanoi,Marketing,Master,2.67,"Social Media, Marketing Strategy","L4, L1"
U2401,Hoa,Phan,Female,Ho Chi Minh,Computer Science,Bachelor,3.41,"Data Structures, Java, R, Machine Learning","L3, L1, L3, L4"
U2402,Hoa,Bui,Male,Da Nang,Information Systems,Bachelor,3.4,"Python, SQL","L4, L2"
U2403,Tuan,Tran,Female,Da Nang,Computer Science,Bachelor,3.99,Java,L4
U2404,Minh,Do,Female,Hanoi,Finance,Bachelor,2.94,"Power BI, Data Analysis, Accounting, Excel, SQL","L2, L1, L2, L3, L2"
U2405,Khanh,Bui,Female,Ho Chi Minh,Computer Science,Bachelor,3.48,"R, Data Structures, Machine Learning, Python","L4, L1, L2, L1"
U2406,Anh,Phan,Male,Ho Chi Minh,Finance,Master,2.1,"Data Analysis, SQL, Power BI, Excel","L2, L2, L2, L4"
U2407,Linh,Nguyen,Male,Hanoi,Marketing,Bachelor,2.93,Excel,L4
U2408,Khanh,Dang,Male,Hanoi,Marketing,Master,2.37,"Communication, Power BI","L3, L1"
U2409,Trang,Phan,Female,Hanoi,Finance,Master,3.68,"Power BI, Excel, SQL, Accounting","L1, L1, L1, L1"
U2410,Huy,Vo,Male,Ho Chi Minh,Business Administration,Master,3.68,"Negotiation, Leadership, Communication, Project Management","L3, L3, L1, L1"
U2411,Nhi,Vo,Male,Hanoi,Marketing,Bachelor,2.47,"Communication, Social Media, Marketing Strategy, Power BI","L3, L2, L1, L3"
U2412,Tuan,Vo,Female,Hanoi,Business Administration,Master,2.64,Excel,L2
U2413,Phuc,Vo,Male,Hanoi,Finance,Master,3.4,Data Analysis,L1
U2414,Huy,Phan,Male,Ho Chi Minh,Finance,Master,3.48,"Power BI, Excel, SQL","L1, L1, L1"
U2415,Linh,Dang,Female,Hanoi,Marketing,Bachelor,3.32,"Social Media, Marketing Strategy, Communication, Power BI, Excel","L4, L1, L1, L2, L1"
U2416,Hoa,Le,Female,Da Nang,Business Administration,Master,3.99,Project Management,L1
U2417,Trang,Vo,Male,Ho Chi Minh,Finance,Bachelor,3.74,"Power BI, Accounting, Data Analysis, SQL, Excel","L2, L3, L4, L1, L2"
U2418,Trang,Le,Female,Hanoi,Marketing,Bachelor,2.83,"Excel, Communication, Marketing Strategy, Social Media","L2, L2, L3, L4"
U2419,Trang,Dang,Male,Hanoi,Finance,Master,2.65,"Data Analysis, Accounting","L1, L3"
U2420,Hoa,Dang,Male,Ho Chi Minh,Computer Science,Master,3.19,Data Structures,L1
U2421,Phuc,Bui,Male,Ho Chi Minh,Computer Science,Bachelor,3.64,"Java, Python, R, Machine Learning","L4, L1, L4, L3"
U2422,Tuan,Tran,Male,Hanoi,Marketing,Bachelor,2.95,Excel,L2
U2423,Huy,Do,Male,Da Nang,Finance,Master,3.48,"SQL, Accounting, Excel, Power BI, Data Analysis","L1, L3, L1, L4, L2"
U2424,Hoa,Hoang,Female,Hanoi,Marketing,Master,2.04,"Excel, Social Media, Power BI, Marketing Strategy","L3, L2, L2, L2"
U2425,Linh,Do,Female,Hanoi,Information Systems,Master,3.85,Python,L2
U2426,Tuan,Phan,Male,Ho Chi Minh,Marketing,Master,3.55,"Excel, Social Media, Power BI, Communication, Marketing Strategy","L1, L2, L3, L2, L3"
U2427,Linh,Hoang,Female,Hanoi,Marketing,Master,2.79,"Marketing Strategy, Excel","L1, L3"
U2428,Tuan,Dang,Female,Hanoi,Computer Science,Bachelor,2.77,"Java, Python","L3, L3"
U2429,Phuc,Do,Male,Ho Chi Minh,Computer Science,Bachelor,2.21,"Machine Learning, Data Structures, R","L1, L3, L1"
U2430,Nhi,Pham,Female,Ho Chi Minh,Finance,Bachelor,3.63,Data Analysis,L1
U2431,Linh,Tran,Female,Ho Chi Minh,Marketing,Bachelor,3.54,"Social Media, Excel, Communication, Marketing Strategy, Power BI","L4, L3, L1, L4, L3"
U2432,Hoa,Do,Male,Hanoi,Marketing,Bachelor,3.26,Power BI,L1
U2433,Tuan,Tran,Male,Hanoi,Finance,Master,2.2,"Excel, Power BI, Accounting","L4, L2, L2"
U2434,Trang,Le,Male,Hanoi,Business Administration,Bachelor,2.52,"Project Management, Communication, Negotiation, Excel","L3, L4, L1, L2"
U2435,Khanh,Phan,Male,Ho Chi Minh,Finance,Master,2.92,"Power BI, Excel, Accounting","L3, L1, L2"
U2436,Trang,Tran,Male,Hanoi,Computer Science,Bachelor,2.53,"Machine Learning, Java, R, Python","L3, L3, L2, L3"
U2437,Minh,Le,Male,Ho Chi Minh,Computer Science,Bachelor,2.87,"Data Structures, Python, R, Machine Learning, Java","L3, L3, L4, L1, L2"
U2438,Nhi,Vo,Male,Hanoi,Marketing,Master,2.45,"Excel, Communication","L2, L1"
U2439,Nhi,Le,Female,Ho Chi Minh,Computer Science,Bachelor,2.7,Java,L4
U2440,Trang,Phan,Male,Ho Chi Minh,Finance,Bachelor,3.3,"Data Analysis, Excel, SQL","L4, L2, L4"
U2441,Huy,Bui,Female,Hanoi,Marketing,Bachelor,3.78,"Excel, Communication, Power BI, Social Media, Marketing Strategy","L2, L3, L2, L1, L2"
U2442,Phuc,Vo,Female,Ho Chi Minh,Finance,Bachelor,2.77,"SQL, Power BI","L1, L4"
U2443,Linh,Dang,Male,Ho Chi Minh,Finance,Master,3.38,"Excel, SQL, Data Analysis, Power BI, Accounting","L1, L1, L2, L4, L2"
U2444,Hoa,Nguyen,Female,Ho Chi Minh,Marketing,Bachelor,2.27,"Excel, Communication","L4, L3"
U2445,Nhi,Le,Female,Hanoi,Business Administration,Bachelor,3.08,"Leadership, Negotiation","L3, L3"
U2446,Trang,Le,Female,Hanoi,Computer Science,Bachelor,3.84,"Java, Machine Learning, Data Structures","L1, L1, L1"
U2447,Trang,Tran,Male,Ho Chi Minh,Information Systems,Bachelor,2.06,"Power BI, Python, Data Visualization","L4, L4, L2"
U2448,Phuc,Dang,Female,Hanoi,Information Systems,Bachelor,2.54,"Python, SQL, Power BI","L1, L2, L4"
U2449,Phuc,Do,Female,Ho Chi Minh,Information Systems,Bachelor,2.26,"Power BI, Data Visualization, Python","L3, L1, L3"
U2450,Anh,Pham,Male,Ho Chi Minh,Computer Science,Bachelor,3.07,"Machine Learning, Java, Data Structures, R","L1, L1, L4, L4"
U2451,Anh,Hoang,Female,Hanoi,Business Administration,Bachelor,3.36,"Excel, Negotiation, Project Management, Communication","L1, L1, L3, L2"
U2452,Huy,Le,Female,Hanoi,Finance,Master,2.12,"Data Analysis, SQL, Power BI, Excel, Accounting","L1, L4, L1, L3, L2"
U2453,Huy,Do,Female,Da Nang,Marketing,Master,2.14,"Power BI, Social Media, Communication, Marketing Strategy","L4, L3, L2, L2"
U2454,Minh,Pham,Female,Ho Chi Minh,Business Administration,Master,3.74,"Communication, Project Management","L3, L1"
U2455,Huy,Hoang,Female,Ho Chi Minh,Information Systems,Bachelor,2.91,"Data Visualization, SQL","L4, L2"
U2456,Tuan,Nguyen,Male,Ho Chi Minh,Computer Science,Bachelor,2.93,Machine Learning,L2
U2457,Phuc,Tran,Female,Hanoi,Computer Science,Master,3.89,Python,L1
U2458,Hoa,Do,Male,Da Nang,Marketing,Master,2.64,"Social Media, Marketing Strategy, Excel, Power BI","L3, L1, L3, L1"
U2459,Tuan,Tran,Female,Hanoi,Finance,Master,3.79,"Power BI, Data Analysis","L2, L4"
U2460,Linh,Hoang,Male,Da Nang,Business Administration,Master,3.95,"Negotiation, Leadership","L3, L2"
U2461,Trang,Bui,Male,Hanoi,Business Administration,Bachelor,2.48,"Leadership, Excel, Project Management","L3, L3, L4"
U2462,Huy,Le,Male,Da Nang,Business Administration,Master,3.03,"Leadership, Excel, Negotiation, Project Management, Communication","L4, L4, L4, L1, L2"
U2463,Trang,Vo,Female,Da Nang,Finance,Bachelor,3.07,Data Analysis,L2
U2464,Nhi,Pham,Female,Hanoi,Finance,Master,3.73,"SQL, Power BI, Excel","L4, L3, L2"
U2465,Minh,Dang,Female,Ho Chi Minh,Finance,Bachelor,2.61,"Accounting, Excel, Power BI, SQL, Data Analysis","L2, L1, L2, L1, L2"
U2466,Nhi,Phan,Female,Da Nang,Marketing,Bachelor,3.6,"Marketing Strategy, Excel","L3, L1"
U2467,Minh,Le,Female,Ho Chi Minh,Computer Science,Bachelor,3.94,Python,L1
U2468,Anh,Vo,Male,Ho Chi Minh,Information Systems,Bachelor,3.68,"Python, Power BI","L2, L1"
U2469,Trang,Phan,Male,Ho Chi Minh,Finance,Master,3.82,"Accounting, Excel, Power BI, Data Analysis, SQL","L1, L2, L1, L2, L3"
U2470,Minh,Do,Male,Ho Chi Minh,Computer Science,Bachelor,3.42,"Python, R, Data Structures, Java, Machine Learning","L1, L3, L2, L2, L1"
U2471,Khanh,Phan,Female,Da Nang,Finance,Bachelor,3.81,"SQL, Excel, Power BI","L3, L2, L1"
U2472,Tuan,Nguyen,Female,Hanoi,Information Systems,Master,2.33,"Power BI, Data Visualization, Excel, Python, SQL","L2, L3, L4, L1, L4"
U2473,Minh,Le,Male,Hanoi,Finance,Master,3.42,"SQL, Accounting, Excel, Power BI, Data Analysis","L4, L3, L3, L1, L4"
U2474,Minh,Tran,Female,Hanoi,Computer Science,Master,3.46,"R, Java","L3, L1"
U2475,Tuan,Bui,Female,Ho Chi Minh,Marketing,Master,2.88,"Social Media, Power BI","L2, L4"
U2476,Trang,Dang,Male,Da Nang,Information Systems,Bachelor,2.16,"Power BI, SQL","L1, L2"
U2477,Trang,Tran,Male,Ho Chi Minh,Computer Science,Master,3.24,"Machine Learning, Java, R","L2, L3, L2"
U2478,Tuan,Vo,Female,Ho Chi Minh,Business Administration,Bachelor,2.1,Communication,L3
U2479,Nhi,Le,Female,Ho Chi Minh,Business Administration,Master,2.76,"Project Management, Communication","L2, L1"
U2480,Khanh,Bui,Male,Da Nang,Business Administration,Bachelor,2.79,"Leadership, Project Management, Negotiation, Excel, Communication","L3, L1, L1, L4, L2"
U2481,Hoa,Phan,Female,Hanoi,Marketing,Master,4,"Social Media, Communication, Marketing Strategy, Power BI, Excel","L3, L2, L4, L3, L1"
U2482,Linh,Le,Male,Hanoi,Finance,Master,2.6,Accounting,L3
U2483,Khanh,Phan,Male,Hanoi,Finance,Master,3.64,"Data Analysis, SQL, Accounting","L1, L3, L2"
U2484,Trang,Do,Male,Ho Chi Minh,Finance,Master,2.11,"Accounting, Data Analysis","L4, L2"
U2485,Hoa,Nguyen,Female,Ho Chi Minh,Marketing,Bachelor,3.06,"Power BI, Communication, Excel","L4, L4, L3"
U2486,Anh,Hoang,Male,Da Nang,Business Administration,Master,3.07,"Leadership, Project Management, Communication","L1, L4, L2"
U2487,Huy,Le,Male,Hanoi,Finance,Bachelor,3.26,"Power BI, Excel, Data Analysis","L2, L4, L2"
U2488,Minh,Vo,Female,Da Nang,Marketing,Bachelor,3.62,"Marketing Strategy, Excel, Social Media","L4, L2, L1"
U2489,Tuan,Phan,Male,Hanoi,Marketing,Master,3.52,"Marketing Strategy, Communication","L2, L2"
U2490,Tuan,Tran,Female,Ho Chi Minh,Computer Science,Master,3.52,"Data Structures, Machine Learning, R, Java","L1, L4, L3, L4"
U2491,Minh,Do,Female,Hanoi,Finance,Bachelor,2.86,"SQL, Data Analysis, Excel, Accounting, Power BI","L1, L2, L2, L3, L3"
U2492,Huy,Vo,Female,Hanoi,Business Administration,Bachelor,3.45,"Leadership, Negotiation, Project Management, Communication","L2, L2, L4, L3"
U2493,Linh,Dang,Male,Hanoi,Information Systems,Bachelor,2.98,"Power BI, Python, SQL, Excel","L4, L1, L4, L1"
U2494,Huy,Hoang,Male,Da Nang,Marketing,Bachelor,2.13,"Social Media, Marketing Strategy, Power BI, Excel","L3, L3, L2, L1"
U2495,Hoa,Do,Female,Ho Chi Minh,Computer Science,Bachelor,3.78,"Machine Learning, Python","L2, L1"
U2496,Huy,Nguyen,Female,Hanoi,Information Systems,Master,3.78,Power BI,L1
U2497,Hoa,Hoang,Female,Hanoi,Marketing,Master,2.65,"Communication, Excel, Marketing Strategy, Social Media","L2, L3, L4, L2"
U2498,Huy,Phan,Male,Ho Chi Minh,Computer Science,Bachelor,3.83,Java,L2
U2499,Linh,Vo,Female,Hanoi,Finance,Master,3.52,"Power BI, Data Analysis, Accounting, SQL","L1, L3, L3, L1"
U2500,Linh,Dang,Female,Ho Chi Minh,Computer Science,Bachelor,2.8,"Java, Python, Machine Learning, Data Structures, R","L4, L2, L4, L2, L4"
U2501,Trang,Pham,Female,Ho Chi Minh,Marketing,Master,2.66,Excel,L1
U2502,Minh,Nguyen,Male,Ho Chi Minh,Finance,Bachelor,3.95,"Accounting, Power BI, Data Analysis","L3, L2, L4"
U2503,Linh,Bui,Female,Hanoi,Business Administration,Master,3.43,"Excel, Leadership","L1, L1"
U2504,Hoa,Phan,Male,Ho Chi Minh,Computer Science,Master,2.76,"R, Python, Data Structures, Java","L3, L3, L2, L1"
U2505,Linh,Pham,Male,Ho Chi Minh,Information Systems,Bachelor,3.28,"Data Visualization, SQL","L1, L1"
U2506,Trang,Le,Female,Da Nang,Finance,Master,3.14,"Accounting, Excel, SQL","L3, L4, L3"
U2507,Tuan,Dang,Female,Da Nang,Finance,Bachelor,3.05,"Accounting, Data Analysis, SQL, Power BI, Excel","L1, L3, L2, L4, L4"
U2508,Hoa,Tran,Female,Ho Chi Minh,Business Administration,Bachelor,3.29,"Negotiation, Communication","L2, L4"
U2509,Trang,Bui,Male,Hanoi,Computer Science,Master,3.08,"Python, R, Machine Learning, Data Structures","L1, L4, L2, L1"
U2510,Nhi,Vo,Male,Hanoi,Information Systems,Bachelor,3.31,"Power BI, Python, SQL, Data Visualization","L3, L2, L3, L1"
U2511,Nhi,Dang,Male,Da Nang,Business Administration,Master,3.82,"Excel, Leadership, Communication, Project Management","L2, L1, L3, L4"
U2512,Anh,Hoang,Female,Hanoi,Computer Science,Master,3.99,"R, Java","L4, L1"
U2513,Huy,Do,Male,Hanoi,Information Systems,Bachelor,3.42,"SQL, Power BI","L4, L3"
U2514,Minh,Hoang,Female,Da Nang,Information Systems,Master,3.86,SQL,L1
U2515,Phuc,Hoang,Female,Hanoi,Marketing,Bachelor,3.72,"Social Media, Power BI","L3, L4"
U2516,Khanh,Le,Female,Da Nang,Information Systems,Bachelor,2.59,"Data Visualization, SQL, Excel, Python","L1, L4, L1, L2"
U2517,Trang,Nguyen,Male,Hanoi,Computer Science,Master,3.87,"Data Structures, Machine Learning, Java, R","L2, L1, L3, L4"
U2518,Tuan,Tran,Male,Ho Chi Minh,Business Administration,Bachelor,2.14,Communication,L3
U2519,Khanh,Bui,Male,Da Nang,Business Administration,Master,2.66,"Communication, Excel, Negotiation, Leadership","L1, L3, L2, L1"
U2520,Tuan,Nguyen,Female,Hanoi,Marketing,Master,3.28,"Power BI, Marketing Strategy","L1, L4"
U2521,Khanh,Dang,Male,Da Nang,Computer Science,Bachelor,3.05,Data Structures,L3
U2522,Trang,Hoang,Male,Hanoi,Information Systems,Master,3.08,"Data Visualization, Excel, Power BI, SQL, Python","L2, L2, L3, L1, L3"
U2523,Phuc,Le,Female,Hanoi,Marketing,Bachelor,3.59,"Social Media, Excel, Communication, Marketing Strategy","L4, L4, L2, L4"
U2524,Khanh,Dang,Female,Hanoi,Finance,Bachelor,2.39,"Data Analysis, Accounting, Power BI, Excel","L4, L3, L4, L4"
U2525,Trang,Do,Male,Ho Chi Minh,Computer Science,Bachelor,3.96,Data Structures,L2
U2526,Linh,Tran,Female,Ho Chi Minh,Marketing,Bachelor,2.87,Social Media,L2
U2527,Phuc,Bui,Male,Hanoi,Business Administration,Master,3.9,"Excel, Communication, Leadership","L4, L3, L3"
U2528,Hoa,Do,Female,Da Nang,Marketing,Bachelor,2.77,"Marketing Strategy, Communication, Social Media, Power BI, Excel","L2, L2, L2, L3, L2"
U2529,Tuan,Le,Female,Da Nang,Finance,Bachelor,3.2,Accounting,L3
U2530,Nhi,Tran,Male,Hanoi,Computer Science,Bachelor,2.9,"R, Data Structures, Machine Learning, Python","L3, L3, L4, L3"
U2531,Huy,Dang,Female,Ho Chi Minh,Marketing,Master,3.35,"Marketing Strategy, Excel, Communication","L3, L2, L1"
U2532,Nhi,Hoang,Female,Hanoi,Information Systems,Master,2.37,"SQL, Python","L1, L2"
U2533,Phuc,Hoang,Female,Hanoi,Computer Science,Bachelor,2.8,Python,L1
U2534,Hoa,Phan,Male,Ho Chi Minh,Marketing,Master,2.14,"Social Media, Communication, Power BI, Marketing Strategy","L4, L4, L3, L2"
U2535,Tuan,Hoang,Female,Hanoi,Marketing,Master,3.2,"Communication, Social Media, Excel, Power BI, Marketing Strategy","L2, L2, L4, L1, L3"
U2536,Hoa,Pham,Female,Ho Chi Minh,Computer Science,Bachelor,3.93,"R, Data Structures, Machine Learning, Python","L2, L3, L1, L1"
U2537,Khanh,Hoang,Male,Ho Chi Minh,Business Administration,Bachelor,2.09,Leadership,L1
U2538,Tuan,Pham,Male,Hanoi,Information Systems,Master,3.32,"Python, Power BI, SQL, Excel","L2, L1, L4, L4"
U2539,Khanh,Vo,Female,Ho Chi Minh,Computer Science,Master,3.55,"Java, R, Python","L1, L3, L1"
U2540,Trang,Pham,Female,Hanoi,Information Systems,Master,2.43,Excel,L2
U2541,Phuc,Tran,Female,Hanoi,Information Systems,Bachelor,2.55,Excel,L1
U2542,Trang,Do,Male,Da Nang,Computer Science,Master,2.4,"R, Java","L1, L1"
U2543,Anh,Tran,Female,Hanoi,Marketing,Master,2.59,"Power BI, Social Media, Communication","L4, L2, L4"
U2544,Hoa,Do,Male,Ho Chi Minh,Business Administration,Master,2.22,Communication,L2
U2545,Khanh,Phan,Male,Hanoi,Information Systems,Master,2.74,SQL,L4
U2546,Linh,Vo,Female,Hanoi,Information Systems,Bachelor,2.74,"Data Visualization, SQL","L3, L3"
U2547,Trang,Do,Female,Hanoi,Marketing,Bachelor,3.61,"Marketing Strategy, Power BI, Excel, Communication","L4, L2, L1, L2"
U2548,Anh,Do,Male,Hanoi,Computer Science,Bachelor,3.6,"Data Structures, R, Python","L2, L2, L4"
U2549,Minh,Le,Female,Ho Chi Minh,Business Administration,Master,3.59,"Excel, Negotiation, Communication, Project Management","L3, L3, L4, L3"
U2550,Nhi,Nguyen,Female,Ho Chi Minh,Information Systems,Bachelor,3.13,SQL,L1
U2551,Tuan,Nguyen,Male,Hanoi,Information Systems,Master,2.65,"SQL, Data Visualization, Python, Excel","L3, L1, L2, L2"
U2552,Anh,Le,Female,Da Nang,Computer Science,Master,2.82,Java,L4
U2553,Phuc,Hoang,Male,Hanoi,Marketing,Bachelor,2.64,Communication,L1
